,index,무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명,지역
1583,17905,휘경2_0037,서울특별시,동대문구,기타,0,망우로6길 39,3,서울특별시 동대문구 망우로6길 39,서울특별시 동대문구 휘경동 312-143,37.586437,127.056358,-,4,0,,,,2021,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1584,17906,P0001,서울특별시,동대문구,기타,0,고산자로,3,서울특별시 동대문구 고산자로 468,서울특별시 동대문구 제기동 922,37.581539,127.038839,-,4,0,,,,2004,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1585,17907,P0002,서울특별시,동대문구,기타,0,고산자로,3,서울특별시 동대문구 고산자로 454,서울특별시 동대문구 제기동 1034,37.581539,127.038839,-,4,0,,,,2004,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1586,17908,P0003,서울특별시,동대문구,기타,0,이문로,3,서울특별시 동대문구 이문로 161-1,서울특별시 동대문구 이문동 257-348,37.60105821,127.062151,-,4,0,,,,2005,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1587,17909,P0004,서울특별시,동대문구,기타,0,고미술로,3,서울특별시 동대문구 고미술로 57,서울특별시 동대문구 답십리동 994,37.5668003,127.053827,-,4,0,,,,2005,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1588,17910,P0005,서울특별시,동대문구,기타,0,이문로,3,서울특별시 동대문구 이문로 133,서울특별시 동대문구 이문동 291-31,37.59842153,127.0613752,-,4,0,,,,2005,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1589,17911,P0006,서울특별시,동대문구,기타,0,휘경로,3,서울특별시 동대문구 휘경로 60,서울특별시 동대문구 휘경동 372,37.59417975,127.0662096,-,4,0,,,,2005,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1590,17912,P0007,서울특별시,동대문구,기타,0,한천로4길,3,서울특별시 동대문구 한천로4길 12,서울특별시 동대문구 장안동 412-1,37.56369854,127.0588114,-,4,0,,,,2005,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1591,17913,P0008,서울특별시,동대문구,기타,0,한천로,3,서울특별시 동대문구 한천로 17,서울특별시 동대문구 답십리동 952-6,37.56434698,127.0593552,-,4,0,,,,2005,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1592,17914,P0009,서울특별시,동대문구,기타,0,한천로10길,3,서울특별시 동대문구 한천로10길 22,서울특별시 동대문구 장안동 218-9,37.565871,127.062283,-,4,0,,,,2005,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1593,17915,P0010,서울특별시,동대문구,기타,0,한천로,3,서울특별시 동대문구 한천로 36,서울특별시 동대문구 장안동 237-2,37.565211,127.060872,-,4,0,,,,2005,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1594,17916,P0011,서울특별시,동대문구,기타,0,황물로,3,서울특별시 동대문구 황물로 168,서울특별시 동대문구 답십리동 530-17,37.56527195,127.056413,-,4,0,,,,2006,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1595,17917,P0012,서울특별시,동대문구,기타,0,황물로,3,서울특별시 동대문구 황물로 185-1,서울특별시 동대문구 답십리동 959-18,37.56436566,127.0580252,-,4,0,,,,2006,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1596,17918,P0013,서울특별시,동대문구,기타,0,경희대로,3,서울특별시 동대문구 경희대로 16,서울특별시 동대문구 회기동 16-42,37.59282156,127.0526802,-,4,0,,,,2007,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1597,17919,P0014,서울특별시,동대문구,기타,0,답십리로72길,3,서울특별시 동대문구 답십리로72길 40,서울특별시 동대문구 장안동 337-8,37.570351,127.073696,-,4,0,,,,2008,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1598,17921,P0015,서울특별시,동대문구,기타,0,이문로,3,서울특별시 동대문구 이문로 42,서울특별시 동대문구 휘경동 183-110,37.591094,127.056751,-,4,0,,,,2008,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1599,17922,P0016,서울특별시,동대문구,기타,0,무학로,3,서울특별시 동대문구 무학로 82,서울특별시 동대문구 용두동 129-53,37.571494,127.030391,-,4,0,,,,2009,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1600,17923,P0017,서울특별시,동대문구,기타,0,겸재로,3,서울특별시 동대문구 겸재로 16,서울특별시 동대문구 휘경동 49-324,37.584393,127.0699231,-,4,0,,,,2009,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1601,17924,P0018,서울특별시,동대문구,기타,0,장안벚꽃로,3,서울특별시 동대문구 장안벚꽃로 29,서울특별시 동대문구 장안동 440-8,37.563545,127.071726,-,4,0,,,,2009,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1602,17925,P0019,서울특별시,동대문구,기타,0,한천로,3,서울특별시 동대문구 한천로 248,서울특별시 동대문구 휘경동 57,37.582319,127.072599,휘경주공 후문 107동앞,4,0,,,,2009,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1603,17926,P0020,서울특별시,동대문구,기타,0,휘경로,3,서울특별시 동대문구 휘경로 7-1,서울특별시 동대문구 이문동 288-37,37.59618498,127.0610648,-,4,0,,,,2009,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1604,17927,P0021,서울특별시,동대문구,기타,0,휘경로,3,서울특별시 동대문구 휘경로 43,서울특별시 동대문구 휘경동 150-47,37.594604,127.064653,-,4,0,,,,2009,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1605,17928,P0022,서울특별시,동대문구,기타,0,천장산로,3,서울특별시 동대문구 천장산로 8,서울특별시 동대문구 이문동 268-3,37.59781855,127.0600385,-,4,0,,,,2009,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1606,17929,P0023,서울특별시,동대문구,기타,0,천장산로,3,서울특별시 동대문구 천장산로 31,서울특별시 동대문구 이문동 264-210,37.59854495,127.057831,-,4,0,,,,2009,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1607,17930,P0024,서울특별시,동대문구,기타,0,장한로26길,3,서울특별시 동대문구 답십리로 292-3,서울특별시 동대문구 장안동 335-10,37.571517,127.072673,-,4,0,,,,2009,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1608,17931,P0025,서울특별시,동대문구,기타,0,고산자로28길,3,서울특별시 동대문구 고산자로28길 21,서울특별시 동대문구 용두동 39-951,37.5750907,127.039224,동대문구청 주차장 입구,4,0,,,,2009,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1609,17932,P0026,서울특별시,동대문구,기타,0,약령시로,3,서울특별시 동대문구 약령시로 104-1,서울특별시 동대문구 제기동 591-15,37.582976,127.041618,-,4,0,,,,2010,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1610,17933,P0027,서울특별시,동대문구,기타,0,무학로,3,서울특별시 동대문구 무학로 125,서울특별시 동대문구 용두동 235-1,37.57536363,127.0304744,-,4,0,,,,2010,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1611,17934,P0028,서울특별시,동대문구,기타,0,답십리로69길,3,서울특별시 동대문구 답십리로69길 11,서울특별시 동대문구 장안동 330-5,37.57293432,127.0738346,-,4,0,,,,2010,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1612,17935,P0029,서울특별시,동대문구,기타,0,시립대로29길,3,서울특별시 동대문구 서울시립대로29길 3,서울특별시 동대문구 전농동 150-8,37.58370737,127.0541343,-,4,0,,,,2010,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1613,17936,P0030,서울특별시,동대문구,기타,0,한천로46길,3,서울특별시 동대문구 한천로46길 42,서울특별시 동대문구 장안동 94-27,37.581707,127.071003,휘경주공아파트 정문,4,0,,,,2010,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1614,17937,P0031,서울특별시,동대문구,기타,0,장한로24길,3,서울특별시 동대문구 장한로24길 30-2,서울특별시 동대문구 장안동 341-28,37.570465,127.072291,-,4,0,,,,2010,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1615,17938,P0032,서울특별시,동대문구,기타,0,망우로14길,3,서울특별시 동대문구 망우로14길 18,서울특별시 동대문구 휘경동 293-164,37.589087,127.060246,-,4,0,,,,2010,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1616,17939,P0033,서울특별시,동대문구,기타,0,난계로28길,3,서울특별시 동대문구 난계로28길 23,서울특별시 동대문구 신설동 109-20,37.57289627,127.024199,-,4,0,,,,2010,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1617,17940,P0034,서울특별시,동대문구,기타,0,한천로,3,서울특별시 동대문구 한천로 157-1,서울특별시 동대문구 답십리동 1-29,37.57503802,127.067184,-,4,0,,,,2010,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1618,17941,P0035,서울특별시,동대문구,기타,0,장한로26길,3,서울특별시 동대문구 장한로26길 67,서울특별시 동대문구 장안동 334-6,37.57139747,127.0748632,-,4,0,,,,2010,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1619,17942,P0036,서울특별시,동대문구,기타,0,회기로,3,서울특별시 동대문구 회기로 185-1,서울특별시 동대문구 휘경동 320-4,37.589961,127.056615,-,4,0,,,,2012,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1620,17943,P0037,서울특별시,동대문구,기타,0,망우로12길,3,서울특별시 동대문구 망우로12길 17,서울특별시 동대문구 휘경동 281-22,37.588515,127.0589419,휘경초교,4,0,,,,2014,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1621,17944,F5942,서울특별시,영등포구,특별시도,,여의대방로,2,서울특별시 영등포구 여의대방로,서울특별시 영등포구 여의도동 5,37.519882,126.932546,한양@앞 교차로,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1622,17945,F5943,서울특별시,강남구,특별시도,,학동로,1,서울특별시 강남구 학동로,서울특별시 강남구 논현동 238,37.515278,127.035664,서울세관사거리,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1623,17946,F5944,서울특별시,강남구,특별시도,,학동로,2,서울특별시 강남구 학동로,서울특별시 강남구 논현동 90-6,37.515531,127.035075,서울세관사거리,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1624,17947,F5945,서울특별시,강남구,특별시도,,남부순환로,2,서울특별시 강남구 남부순환로,서울특별시 강남구 도곡동 74-2,37.488554,127.049306,매봉터널사거리,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1625,17948,F5946,서울특별시,강남구,특별시도,,남부순환로,1,서울특별시 강남구 남부순환로,서울특별시 강남구 도곡동 907-64,37.485746,127.041087,양재전화국사거리,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1626,17949,F5947,서울특별시,강남구,특별시도,,삼성로,1,서울특별시 강남구 삼성로,서울특별시 강남구 삼성동 157-31,37.50717,127.056771,포스코사거리,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1627,17950,F5948,서울특별시,강남구,특별시도,,논현로,2,서울특별시 강남구 논현로,서울특별시 강남구 신사동 580-7,37.526863,127.028187,압구정역교차로,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1628,17951,F5949,서울특별시,강남구,특별시도,,언주로,2,서울특별시 강남구 언주로 337,,37.498246,127.04442,개나리아파트R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1629,17952,F5950,서울특별시,강남구,특별시도,,테헤란로,1,서울특별시 강남구 테헤란로,서울특별시 강남구 역삼동 804,37.497856,127.028127,강남역사거리,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1630,17953,F5951,서울특별시,강동구,일반국도,43번,천호대로,1,서울특별시 강동구 천호대로,서울특별시 강동구 길동 산 25-4,37.538081,127.152453,생태공원앞R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1631,17954,F5926,서울특별시,노원구,특별시도,,화랑로,1,서울특별시 노원구 화랑로 556,,37.621507,127.087443,화랑대R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1632,17955,F5928,서울특별시,용산구,특별시도,,녹사평대로,2,서울특별시 용산구 녹사평대로,서울특별시 용산구 동빙고동 306-2,37.527294,126.991454,52게이트앞 삼거리,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1633,17956,F5929,서울특별시,용산구,특별시도,,녹사평대로,2,서울특별시 용산구 녹사평대로 234,,37.53827,126.986636,재정관리단R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1634,17957,F5930,서울특별시,용산구,특별시도,,한강대로,1,서울특별시 용산구 한강대로 26,,37.52255,126.962257,한강대교북단R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1635,17958,F5931,서울특별시,용산구,특별시도,,녹사평대로,1,서울특별시 용산구 녹사평대로 234,,37.538472,126.987024,재정관리단앞R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1636,17959,F5932,서울특별시,용산구,특별시도,,한강대로,1,서울특별시 용산구 한강대로 270,,37.542312,126.972921,남영삼거리,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1637,17960,F5933,서울특별시,용산구,특별시도,,한강대로,2,서울특별시 용산구 한강대로 112,,37.529259,126.967693,신용산역삼거리,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1638,17961,F5934,서울특별시,종로구,특별시도,,삼일로,1,서울특별시 종로구 삼일로,서울특별시 종로구 관철동 268,37.568366,126.98786,청계2가사거리,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1639,17962,F5935,서울특별시,중구,특별시도,,퇴계로,2,서울특별시 중구 퇴계로 404,,37.565246,127.016445,신당역R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1640,17963,F5936,서울특별시,중구,특별시도,,을지로,2,서울특별시 중구 을지로,서울특별시 중구 을지로7가 136-1,37.565775,127.008071,동대문역사문화공원사거리,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1641,17964,F5937,서울특별시,서초구,특별시도,,신반포로,1,서울특별시 서초구 신반포로,서울특별시 서초구 반포동 128-1,37.504983,127.000544,고속터미널R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1642,17965,F5938,서울특별시,서초구,특별시도,,반포대로,2,서울특별시 서초구 반포대로,서울특별시 서초구 반포동 63-3,37.501774,127.00317,서울성모병원R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1643,17966,F5939,서울특별시,서초구,특별시도,,남부순환로,2,서울특별시 서초구 남부순환로,서울특별시 서초구 서초동 1464-34,37.480754,127.012849,예술의전당앞사거리,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1644,17967,F5940,서울특별시,서초구,특별시도,,서초대로,1,서울특별시 서초구 서초대로 240,,37.491638,127.008152,서초역R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1645,17968,F5941,서울특별시,서초구,특별시도,,강남대로,2,서울특별시 서초구 강남대로 547,,37.510832,127.021102,논현역R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1646,18056,P0038,서울특별시,동대문구,기타,0,회기로25길,3,서울특별시 동대문구 회기로25길 54,서울특별시 동대문구 이문동 341-47,37.59140087,127.0562204,청량초교,4,0,,,,2014,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1647,18057,P0039,서울특별시,동대문구,기타,0,경희대로4길,3,서울특별시 동대문구 경희대로4길 73,서울특별시 동대문구 이문동 339-4,37.59139093,127.0562872,청량초교,4,0,,,,2014,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1648,18058,P0040,서울특별시,동대문구,기타,0,이문로,3,서울특별시 동대문구 이문로 37,서울특별시 동대문구 회기동 346-18,37.5907117,127.0560993,-,4,0,,,,2013,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1649,18059,P0041,서울특별시,동대문구,기타,0,사가정로2길,3,서울특별시 동대문구 사가정로2길 123,서울특별시 동대문구 답십리동 486-15,37.56765362,127.0557369,-,4,0,,,,2013,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1650,18060,P0042,서울특별시,동대문구,기타,0,한천로,3,서울특별시 동대문구 한천로 59,서울특별시 동대문구 답십리동 2-201,37.56710483,127.0621956,-,4,0,,,,2013,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1651,18061,P0043,서울특별시,동대문구,기타,0,전농로,3,서울특별시 동대문구 전농로 113,서울특별시 동대문구 답십리동 97-15,37.57475891,127.0574956,-,4,0,,,,2013,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1652,18062,P0044,서울특별시,동대문구,기타,0,왕산로,3,서울특별시 동대문구 왕산로 147,서울특별시 동대문구 제기동 1015,37.57862471,127.039855,-,4,0,,,,2013,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1653,18063,P0045,서울특별시,동대문구,기타,0,정릉천동로,3,서울특별시 동대문구 정릉천동로 80,서울특별시 동대문구 제기동 892-68,37.57984024,127.0352678,-,4,0,,,,2013,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1654,18064,P0046,서울특별시,동대문구,기타,0,사가정로,3,서울특별시 동대문구 사가정로 138,서울특별시 동대문구 전농동 38-59,37.57771965,127.0600648,-,4,0,,,,2013,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1655,18065,P0047,서울특별시,동대문구,기타,0,한빛로,3,서울특별시 동대문구 한빛로 11,서울특별시 동대문구 신설동 67-1,37.577012,127.024537,남서울대학 후문 맞은편,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1656,18066,P0048,서울특별시,동대문구,기타,0,약령시로,3,서울특별시 동대문구 약령시로 10,서울특별시 동대문구 제기동 148-17,37.582525,127.030876,종암초교 (미래빌딩 앞),4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1657,18067,P0049,서울특별시,동대문구,기타,0,답십리로,3,서울특별시 동대문구 답십리로 158,서울특별시 동대문구 답십리동 53-3,37.57274257,127.057663,답십리사거리 마트앞,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1658,18068,P0050,서울특별시,동대문구,기타,0,답십리로,3,서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 1003,37.572781,127.054721,답십리 래미안위브아파트 교차로 편의점앞,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1659,18069,P0051,서울특별시,동대문구,기타,0,답십리로56길,3,서울특별시 동대문구 답십리로56길 15,서울특별시 동대문구 답십리동 990-3,37.571962,127.059635,청소년독서실 앞,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1660,18070,P0052,서울특별시,동대문구,기타,0,장안벚꽃로,3,서울특별시 동대문구 장안벚꽃로 167,서울특별시 동대문구 장안동 329-3,37.574936,127.0742821,마로니에공원,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1661,18071,P0053,서울특별시,동대문구,기타,0,장안벚꽃로,3,서울특별시 동대문구 장안벚꽃로 205,서울특별시 동대문구 장안동 328,37.577793,127.0757616,은석초교 정문 앞,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1662,18072,P0054,서울특별시,동대문구,기타,0,한천로55길,3,서울특별시 동대문구 한천로55길 9,서울특별시 동대문구 이문동 73,37.595856,127.067457,이문삼익아파트 대로변,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1663,18073,P0055,서울특별시,동대문구,기타,0,망우로20길,3,서울특별시 동대문구 망우로20길 86,서울특별시 동대문구 휘경동 368,37.590596,127.0655317,브라운스톤@ 정문앞,4,0,,,,2017,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1664,18074,P0056,서울특별시,동대문구,기타,0,망우로21길,3,서울특별시 동대문구 망우로21길 52,서울특별시 동대문구 휘경동 192-5,37.5902556,127.059381,회기역2번 출구 신생빌딩 맞은편,4,0,,,,2018,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1665,18075,P0057,서울특별시,동대문구,기타,0,답십리로56길 125,3,서울특별시 동대문구 답십리로56길 126,서울특별시 동대문구 답십리동 21-77,37.567621,127.057809,답십리현대시장 입구 옆(소문난곱창 옆),4,0,,,,2019,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1666,18081,P0058,서울특별시,동대문구,기타,0,한빛로 29,3,서울특별시 동대문구 한빛로 29,서울특별시 동대문구 신설동 45-2,37.57834392,127.025603,남서울대학교 / 대광중·고교 통학로,4,0,,,,2019,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1667,18082,P0059,서울특별시,동대문구,기타,0,고산자로28길,3,서울특별시 동대문구 고산자로28길 39,서울특별시 동대문구 용두동 39-714,37.57497077,127.040439,동대문보건소 앞,4,0,,,,2019,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1668,18083,P0060,서울특별시,동대문구,기타,0,답십리로29길,3,서울특별시 동대문구 답십리로23길 30,서울특별시 동대문구 전농동 695,37.57672448,127.0496315,"롯데캐슬노를레스아파트104동 동측부, 롯데캐슬 노블레스 아파트 옆길",4,0,,,,2019,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1669,18084,P0061,서울특별시,동대문구,기타,0,황물로15길28,3,서울특별시 동대문구 황물로15길 28,서울특별시 동대문구 답십리동 956-38,37.56594249,127.0582254,두산위브아파트 후문,4,0,,,,2020,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1670,18085,P0062,서울특별시,동대문구,기타,0,약령시로 51,3,서울특별시 동대문구 약령시로 51,서울특별시 동대문구 제기동 1193,37.58293156,127.0357641,-,4,0,,,,2020,동대문구청,02-2127-4098,2021-06-23,3050000,서울특별시 동대문구,서울
1671,18229,F5922,서울특별시,은평구,특별시도,,통일로,2,서울특별시 은평구 통일로 603,,37.600555,126.935782,녹번역삼거리,2,50,,,2,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1672,18230,F5923,서울특별시,종로구,특별시도,,통일로,1,서울특별시 종로구 통일로 220,,37.572486,126.960251,독립문R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1673,18231,F5924,서울특별시,종로구,특별시도,,진흥로,2,서울특별시 종로구 진흥로 432,,37.608112,126.957041,구기터널삼거리,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1674,18232,F5925,서울특별시,종로구,특별시도,,율곡로,1,서울특별시 종로구 율곡로 166,,37.576153,126.996955,원남동R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1675,18312,F5912,서울특별시,서대문구,특별시도,,연희로,2,서울특별시 서대문구 연희로 59,,37.563996,126.928659,연희IC,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1676,18313,F5913,서울특별시,서대문구,특별시도,,연희로,2,서울특별시 서대문구 연희로 173,,37.572754,126.93535,서대문소방서건너편,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1677,18314,F5914,서울특별시,서대문구,특별시도,,통일로,2,서울특별시 서대문구 통일로 113,,37.565564,126.966832,서대문역R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1678,18315,F5916,서울특별시,영등포구,일반국도,46번,도림로,2,서울특별시 영등포구 도림로 415,,37.513043,126.896772,문래동R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1679,18316,F5917,서울특별시,은평구,특별시도,,통일로,1,서울특별시 은평구 통일로,서울특별시 은평구 불광동 285-43,37.609105,126.931389,서울혁신파크교차로,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1680,18317,F5918,서울특별시,은평구,특별시도,,통일로,2,서울특별시 은평구 통일로 731,,37.610737,126.929488,불광역R,2,50,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1681,18318,F5921,서울특별시,은평구,일반국도,1번,증산로,1,서울특별시 은평구 증산로 413,,37.592766,126.914154,새절역R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1682,18319,F5892,서울특별시,관악구,특별시도,,남부순환로,1,서울특별시 관악구 남부순환로 1897,,37.478707,126.959932,낙성대입구R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1683,18320,F5893,서울특별시,동작구,특별시도,,남부순환로,1,서울특별시 동작구 남부순환로 2059,,37.476833,126.977537,신한은행앞,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1684,18321,F5894,서울특별시,관악구,특별시도,,남부순환로,2,서울특별시 관악구 남부순환로 1860,,37.47976,126.956085,원당초교입구R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1685,18322,F5895,서울특별시,관악구,특별시도,,남부순환로,1,서울특별시 관악구 남부순환로 1817,,37.481545,126.95231,서울대입구역,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1686,18323,F5896,서울특별시,관악구,특별시도,,호암로,1,서울특별시 관악구 호암로 520,,37.463969,126.931756,벽산블루밍아파트101동 앞,2,40,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
1687,18324,F5897,서울특별시,관악구,특별시도,,남부순환로,2,서울특별시 관악구 남부순환로,서울특별시 관악구 신림동 538-2,37.48199,126.914343,난곡R,2,60,,,99,2010,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
